word,verse_num,cantica,canto,rhyme?,start_quote,end_quote,stop_word,rhyme_scheme
conchiuso,17,Paradiso,30,0,0,0,0,
tutto,17,Paradiso,30,0,0,0,1,
in,17,Paradiso,30,0,0,0,1,
una,17,Paradiso,30,0,0,0,1,
loda,17,Paradiso,30,1,0,0,0,oda
poca,18,Paradiso,30,0,0,0,0,
sarebbe,18,Paradiso,30,0,0,0,1,
a,18,Paradiso,30,0,0,0,1,
fornir,18,Paradiso,30,0,0,0,0,
questa,18,Paradiso,30,0,0,0,1,
vice,18,Paradiso,30,1,0,0,0,ice
la,19,Paradiso,30,0,0,0,0,
bellezza,19,Paradiso,30,0,0,0,0,
ch'io,19,Paradiso,30,0,0,0,1,
vidi,19,Paradiso,30,0,0,0,0,
si,19,Paradiso,30,0,0,0,1,
trasmoda,19,Paradiso,30,1,0,0,0,oda
non,20,Paradiso,30,0,0,0,1,
pur,20,Paradiso,30,0,0,0,0,
di,20,Paradiso,30,0,0,0,1,
là,20,Paradiso,30,0,0,0,1,
da,20,Paradiso,30,0,0,0,1,
noi,20,Paradiso,30,0,0,0,1,
ma,20,Paradiso,30,0,0,0,1,
certo,20,Paradiso,30,0,0,0,1,
io,20,Paradiso,30,0,0,0,1,
credo,20,Paradiso,30,1,0,0,0,edo
che,21,Paradiso,30,0,0,0,1,
solo,21,Paradiso,30,0,0,0,1,
il,21,Paradiso,30,0,0,0,1,
suo,21,Paradiso,30,0,0,0,1,
fattor,21,Paradiso,30,0,0,0,0,
tutta,21,Paradiso,30,0,0,0,1,
la,21,Paradiso,30,0,0,0,1,
goda,21,Paradiso,30,1,0,0,0,oda
da,22,Paradiso,30,0,0,0,0,
questo,22,Paradiso,30,0,0,0,1,
passo,22,Paradiso,30,0,0,0,0,
vinto,22,Paradiso,30,0,0,0,0,
mi,22,Paradiso,30,0,0,0,1,
concedo,22,Paradiso,30,1,0,0,0,edo
più,23,Paradiso,30,0,0,0,1,
che,23,Paradiso,30,0,0,0,1,
già,23,Paradiso,30,0,0,0,1,
mai,23,Paradiso,30,0,0,0,1,
da,23,Paradiso,30,0,0,0,1,
punto,23,Paradiso,30,0,0,0,0,
di,23,Paradiso,30,0,0,0,1,
suo,23,Paradiso,30,0,0,0,1,
tema,23,Paradiso,30,1,0,0,0,ema
soprato,24,Paradiso,30,0,0,0,0,
fosse,24,Paradiso,30,0,0,0,1,
comico,24,Paradiso,30,0,0,0,0,
o,24,Paradiso,30,0,0,0,1,
tragedo,24,Paradiso,30,1,0,0,0,edo
ché,25,Paradiso,30,0,0,0,1,
come,25,Paradiso,30,0,0,0,1,
sole,25,Paradiso,30,0,0,0,0,
in,25,Paradiso,30,0,0,0,1,
viso,25,Paradiso,30,0,0,0,0,
che,25,Paradiso,30,0,0,0,1,
più,25,Paradiso,30,0,0,0,1,
trema,25,Paradiso,30,1,0,0,0,ema
così,26,Paradiso,30,0,0,0,1,
lo,26,Paradiso,30,0,0,0,1,
rimembrar,26,Paradiso,30,0,0,0,0,
del,26,Paradiso,30,0,0,0,1,
dolce,26,Paradiso,30,0,0,0,0,
riso,26,Paradiso,30,1,0,0,0,iso
la,27,Paradiso,30,0,0,0,1,
mente,27,Paradiso,30,0,0,0,0,
mia,27,Paradiso,30,0,0,0,1,
da,27,Paradiso,30,0,0,0,1,
me,27,Paradiso,30,0,0,0,1,
medesmo,27,Paradiso,30,0,0,0,0,
scema,27,Paradiso,30,1,0,0,0,ema
dal,28,Paradiso,30,0,0,0,0,
primo,28,Paradiso,30,0,0,0,1,
giorno,28,Paradiso,30,0,0,0,1,
ch'i',28,Paradiso,30,0,0,0,1,
vidi,28,Paradiso,30,0,0,0,0,
il,28,Paradiso,30,0,0,0,1,
suo,28,Paradiso,30,0,0,0,1,
viso,28,Paradiso,30,1,0,0,0,iso
in,29,Paradiso,30,0,0,0,1,
questa,29,Paradiso,30,0,0,0,1,
vita,29,Paradiso,30,0,0,0,1,
infino,29,Paradiso,30,0,0,0,0,
a,29,Paradiso,30,0,0,0,1,
questa,29,Paradiso,30,0,0,0,1,
vista,29,Paradiso,30,1,0,0,0,ista
non,30,Paradiso,30,0,0,0,1,
m'è,30,Paradiso,30,0,0,0,0,
il,30,Paradiso,30,0,0,0,1,
seguire,30,Paradiso,30,0,0,0,0,
al,30,Paradiso,30,0,0,0,1,
mio,30,Paradiso,30,0,0,0,1,
cantar,30,Paradiso,30,0,0,0,0,
preciso,30,Paradiso,30,1,0,0,0,iso
ma,31,Paradiso,30,0,0,0,1,
or,31,Paradiso,30,0,0,0,1,
convien,31,Paradiso,30,0,0,0,0,
che,31,Paradiso,30,0,0,0,1,
mio,31,Paradiso,30,0,0,0,1,
seguir,31,Paradiso,30,0,0,0,0,
desista,31,Paradiso,30,1,0,0,0,ista
più,32,Paradiso,30,0,0,0,1,
dietro,32,Paradiso,30,0,0,0,1,
a,32,Paradiso,30,0,0,0,1,
sua,32,Paradiso,30,0,0,0,1,
bellezza,32,Paradiso,30,0,0,0,0,
poetando,32,Paradiso,30,1,0,0,0,ando
come,33,Paradiso,30,0,0,0,1,
a,33,Paradiso,30,0,0,0,1,
l'ultimo,33,Paradiso,30,0,0,0,0,
suo,33,Paradiso,30,0,0,0,1,
ciascuno,33,Paradiso,30,0,0,0,1,
artista,33,Paradiso,30,1,0,0,0,ista
cotal,34,Paradiso,30,0,0,0,0,
qual,34,Paradiso,30,0,0,0,1,
io,34,Paradiso,30,0,0,0,1,
la,34,Paradiso,30,0,0,0,1,
lascio,34,Paradiso,30,0,0,0,0,
a,34,Paradiso,30,0,0,0,1,
maggior,34,Paradiso,30,0,0,0,1,
bando,34,Paradiso,30,1,0,0,0,ando
che,35,Paradiso,30,0,0,0,1,
quel,35,Paradiso,30,0,0,0,1,
de,35,Paradiso,30,0,0,0,1,
la,35,Paradiso,30,0,0,0,1,
mia,35,Paradiso,30,0,0,0,1,
tuba,35,Paradiso,30,0,0,0,0,
che,35,Paradiso,30,0,0,0,1,
deduce,35,Paradiso,30,1,0,0,0,uce
l'ardüa,36,Paradiso,30,0,0,0,0,
sua,36,Paradiso,30,0,0,0,1,
matera,36,Paradiso,30,0,0,0,0,
terminando,36,Paradiso,30,1,0,0,0,ando
con,37,Paradiso,30,0,0,0,1,
atto,37,Paradiso,30,0,0,0,0,
e,37,Paradiso,30,0,0,0,1,
voce,37,Paradiso,30,0,0,0,0,
di,37,Paradiso,30,0,0,0,1,
spedito,37,Paradiso,30,0,0,0,0,
duce,37,Paradiso,30,1,0,0,0,uce
ricominciò,38,Paradiso,30,0,0,0,0,
noi,38,Paradiso,30,0,1,0,0,
siamo,38,Paradiso,30,0,0,0,1,
usciti,38,Paradiso,30,0,0,0,0,
fore,38,Paradiso,30,1,0,0,0,ore
del,39,Paradiso,30,0,0,0,1,
maggior,39,Paradiso,30,0,0,0,1,
corpo,39,Paradiso,30,0,0,0,0,
al,39,Paradiso,30,0,0,0,1,
ciel,39,Paradiso,30,0,0,0,0,
ch'è,39,Paradiso,30,0,0,0,0,
pura,39,Paradiso,30,0,0,0,0,
luce,39,Paradiso,30,1,0,0,0,uce
luce,40,Paradiso,30,0,0,0,0,
intellettüal,40,Paradiso,30,0,0,0,0,
piena,40,Paradiso,30,0,0,0,0,
d'amore,40,Paradiso,30,1,0,0,0,ore
amor,41,Paradiso,30,0,0,0,0,
di,41,Paradiso,30,0,0,0,1,
vero,41,Paradiso,30,0,0,0,0,
ben,41,Paradiso,30,0,0,0,1,
pien,41,Paradiso,30,0,0,0,0,
di,41,Paradiso,30,0,0,0,1,
letizia,41,Paradiso,30,1,0,0,0,ia
letizia,42,Paradiso,30,0,0,0,0,
che,42,Paradiso,30,0,0,0,1,
trascende,42,Paradiso,30,0,0,0,0,
ogne,42,Paradiso,30,0,0,0,0,
dolzore,42,Paradiso,30,1,0,0,0,ore
qui,43,Paradiso,30,0,0,0,0,
vederai,43,Paradiso,30,0,0,0,0,
l'una,43,Paradiso,30,0,0,0,0,
e,43,Paradiso,30,0,0,0,1,
l'altra,43,Paradiso,30,0,0,0,0,
milizia,43,Paradiso,30,1,0,0,0,ia
di,44,Paradiso,30,0,0,0,1,
paradiso,44,Paradiso,30,0,0,0,0,
e,44,Paradiso,30,0,0,0,1,
l'una,44,Paradiso,30,0,0,0,0,
in,44,Paradiso,30,0,0,0,1,
quelli,44,Paradiso,30,0,0,0,1,
aspetti,44,Paradiso,30,1,0,0,0,etti
che,45,Paradiso,30,0,0,0,1,
tu,45,Paradiso,30,0,0,0,1,
vedrai,45,Paradiso,30,0,0,0,0,
a,45,Paradiso,30,0,0,0,1,
l'ultima,45,Paradiso,30,0,0,0,0,
giustizia,45,Paradiso,30,0,0,1,0,
come,46,Paradiso,30,0,0,0,0,
sùbito,46,Paradiso,30,0,0,0,0,
lampo,46,Paradiso,30,0,0,0,0,
che,46,Paradiso,30,0,0,0,1,
discetti,46,Paradiso,30,1,0,0,0,etti
li,47,Paradiso,30,0,0,0,1,
spiriti,47,Paradiso,30,0,0,0,0,
visivi,47,Paradiso,30,0,0,0,0,
sì,47,Paradiso,30,0,0,0,1,
che,47,Paradiso,30,0,0,0,1,
priva,47,Paradiso,30,1,0,0,0,iva
da,48,Paradiso,30,0,0,0,1,
l'atto,48,Paradiso,30,0,0,0,0,
l'occhio,48,Paradiso,30,0,0,0,0,
di,48,Paradiso,30,0,0,0,1,
più,48,Paradiso,30,0,0,0,1,
forti,48,Paradiso,30,0,0,0,0,
obietti,48,Paradiso,30,1,0,0,0,etti
così,49,Paradiso,30,0,0,0,1,
mi,49,Paradiso,30,0,0,0,1,
circunfulse,49,Paradiso,30,0,0,0,0,
luce,49,Paradiso,30,0,0,0,0,
viva,49,Paradiso,30,1,0,0,0,iva
e,50,Paradiso,30,0,0,0,1,
lasciommi,50,Paradiso,30,0,0,0,0,
fasciato,50,Paradiso,30,0,0,0,0,
di,50,Paradiso,30,0,0,0,1,
tal,50,Paradiso,30,0,0,0,1,
velo,50,Paradiso,30,1,0,0,0,elo
del,51,Paradiso,30,0,0,0,1,
suo,51,Paradiso,30,0,0,0,1,
fulgor,51,Paradiso,30,0,0,0,0,
che,51,Paradiso,30,0,0,0,1,
nulla,51,Paradiso,30,0,0,0,1,
m'appariva,51,Paradiso,30,1,0,0,0,iva
sempre,52,Paradiso,30,0,1,0,0,
l'amor,52,Paradiso,30,0,0,0,0,
che,52,Paradiso,30,0,0,0,1,
queta,52,Paradiso,30,0,0,0,0,
questo,52,Paradiso,30,0,0,0,1,
cielo,52,Paradiso,30,1,0,0,0,elo
accoglie,53,Paradiso,30,0,0,0,0,
in,53,Paradiso,30,0,0,0,1,
sé,53,Paradiso,30,0,0,0,0,
con,53,Paradiso,30,0,0,0,1,
sì,53,Paradiso,30,0,0,0,1,
fatta,53,Paradiso,30,0,0,0,0,
salute,53,Paradiso,30,1,0,0,0,ute
per,54,Paradiso,30,0,0,0,1,
far,54,Paradiso,30,0,0,0,0,
disposto,54,Paradiso,30,0,0,0,0,
a,54,Paradiso,30,0,0,0,1,
sua,54,Paradiso,30,0,0,0,1,
fiamma,54,Paradiso,30,0,0,0,0,
il,54,Paradiso,30,0,0,0,1,
candelo,54,Paradiso,30,0,0,1,0,
non,55,Paradiso,30,0,0,0,0,
fur,55,Paradiso,30,0,0,0,0,
più,55,Paradiso,30,0,0,0,1,
tosto,55,Paradiso,30,0,0,0,0,
dentro,55,Paradiso,30,0,0,0,1,
a,55,Paradiso,30,0,0,0,1,
me,55,Paradiso,30,0,0,0,1,
venute,55,Paradiso,30,1,0,0,0,ute
queste,56,Paradiso,30,0,0,0,1,
parole,56,Paradiso,30,0,0,0,0,
brievi,56,Paradiso,30,0,0,0,0,
ch'io,56,Paradiso,30,0,0,0,1,
compresi,56,Paradiso,30,1,0,0,0,esi
me,57,Paradiso,30,0,0,0,1,
sormontar,57,Paradiso,30,0,0,0,0,
di,57,Paradiso,30,0,0,0,1,
sopr',57,Paradiso,30,0,0,0,0,
a,57,Paradiso,30,0,0,0,1,
mia,57,Paradiso,30,0,0,0,1,
virtute,57,Paradiso,30,1,0,0,0,ute
e,58,Paradiso,30,0,0,0,1,
di,58,Paradiso,30,0,0,0,1,
novella,58,Paradiso,30,0,0,0,0,
vista,58,Paradiso,30,0,0,0,0,
mi,58,Paradiso,30,0,0,0,1,
raccesi,58,Paradiso,30,1,0,0,0,esi
tale,59,Paradiso,30,0,0,0,1,
che,59,Paradiso,30,0,0,0,1,
nulla,59,Paradiso,30,0,0,0,1,
luce,59,Paradiso,30,0,0,0,0,
è,59,Paradiso,30,0,0,0,1,
tanto,59,Paradiso,30,0,0,0,1,
mera,59,Paradiso,30,1,0,0,0,era
che,60,Paradiso,30,0,0,0,1,
li,60,Paradiso,30,0,0,0,1,
occhi,60,Paradiso,30,0,0,0,0,
miei,60,Paradiso,30,0,0,0,1,
non,60,Paradiso,30,0,0,0,1,
si,60,Paradiso,30,0,0,0,1,
fosser,60,Paradiso,30,0,0,0,0,
difesi,60,Paradiso,30,1,0,0,0,esi
e,61,Paradiso,30,0,0,0,1,
vidi,61,Paradiso,30,0,0,0,0,
lume,61,Paradiso,30,0,0,0,0,
in,61,Paradiso,30,0,0,0,1,
forma,61,Paradiso,30,0,0,0,0,
di,61,Paradiso,30,0,0,0,1,
rivera,61,Paradiso,30,1,0,0,0,era
fulvido,62,Paradiso,30,0,0,0,0,
di,62,Paradiso,30,0,0,0,1,
fulgore,62,Paradiso,30,0,0,0,0,
intra,62,Paradiso,30,0,0,0,0,
due,62,Paradiso,30,0,0,0,1,
rive,62,Paradiso,30,1,0,0,0,ive
dipinte,63,Paradiso,30,0,0,0,0,
di,63,Paradiso,30,0,0,0,1,
mirabil,63,Paradiso,30,0,0,0,0,
primavera,63,Paradiso,30,1,0,0,0,era
di,64,Paradiso,30,0,0,0,0,
tal,64,Paradiso,30,0,0,0,1,
fiumana,64,Paradiso,30,0,0,0,0,
uscian,64,Paradiso,30,0,0,0,0,
faville,64,Paradiso,30,0,0,0,0,
vive,64,Paradiso,30,1,0,0,0,ive
e,65,Paradiso,30,0,0,0,1,
d'ogne,65,Paradiso,30,0,0,0,0,
parte,65,Paradiso,30,0,0,0,1,
si,65,Paradiso,30,0,0,0,1,
mettien,65,Paradiso,30,0,0,0,0,
ne',65,Paradiso,30,0,0,0,0,
fiori,65,Paradiso,30,1,0,0,0,ori
quasi,66,Paradiso,30,0,0,0,1,
rubin,66,Paradiso,30,0,0,0,0,
che,66,Paradiso,30,0,0,0,1,
oro,66,Paradiso,30,0,0,0,0,
circunscrive,66,Paradiso,30,1,0,0,0,ive
poi,67,Paradiso,30,0,0,0,1,
come,67,Paradiso,30,0,0,0,1,
inebrïate,67,Paradiso,30,0,0,0,0,
da,67,Paradiso,30,0,0,0,1,
li,67,Paradiso,30,0,0,0,1,
odori,67,Paradiso,30,1,0,0,0,ori
riprofondavan,68,Paradiso,30,0,0,0,0,
sé,68,Paradiso,30,0,0,0,0,
nel,68,Paradiso,30,0,0,0,1,
miro,68,Paradiso,30,0,0,0,0,
gurge,68,Paradiso,30,1,0,0,0,urge
e,69,Paradiso,30,0,0,0,1,
s'una,69,Paradiso,30,0,0,0,0,
intrava,69,Paradiso,30,0,0,0,0,
un'altra,69,Paradiso,30,0,0,0,0,
n'uscia,69,Paradiso,30,0,0,0,0,
fori,69,Paradiso,30,1,0,0,0,ori
l'alto,70,Paradiso,30,0,1,0,0,
disio,70,Paradiso,30,0,0,0,0,
che,70,Paradiso,30,0,0,0,1,
mo,70,Paradiso,30,0,0,0,0,
t'infiamma,70,Paradiso,30,0,0,0,0,
e,70,Paradiso,30,0,0,0,1,
urge,70,Paradiso,30,1,0,0,0,urge
d'aver,71,Paradiso,30,0,0,0,0,
notizia,71,Paradiso,30,0,0,0,0,
di,71,Paradiso,30,0,0,0,1,
ciò,71,Paradiso,30,0,0,0,1,
che,71,Paradiso,30,0,0,0,1,
tu,71,Paradiso,30,0,0,0,1,
vei,71,Paradiso,30,1,0,0,0,ei
tanto,72,Paradiso,30,0,0,0,1,
mi,72,Paradiso,30,0,0,0,1,
piace,72,Paradiso,30,0,0,0,0,
più,72,Paradiso,30,0,0,0,1,
quanto,72,Paradiso,30,0,0,0,1,
più,72,Paradiso,30,0,0,0,1,
turge,72,Paradiso,30,1,0,0,0,urge
ma,73,Paradiso,30,0,0,0,1,
di,73,Paradiso,30,0,0,0,1,
quest',73,Paradiso,30,0,0,0,0,
acqua,73,Paradiso,30,0,0,0,0,
convien,73,Paradiso,30,0,0,0,0,
che,73,Paradiso,30,0,0,0,1,
tu,73,Paradiso,30,0,0,0,1,
bei,73,Paradiso,30,1,0,0,0,ei
prima,74,Paradiso,30,0,0,0,1,
che,74,Paradiso,30,0,0,0,1,
tanta,74,Paradiso,30,0,0,0,0,
sete,74,Paradiso,30,0,0,0,0,
in,74,Paradiso,30,0,0,0,1,
te,74,Paradiso,30,0,0,0,1,
si,74,Paradiso,30,0,0,0,1,
sazi,74,Paradiso,30,0,0,1,0,
così,75,Paradiso,30,0,0,0,1,
mi,75,Paradiso,30,0,0,0,1,
disse,75,Paradiso,30,0,0,0,1,
il,75,Paradiso,30,0,0,0,1,
sol,75,Paradiso,30,0,0,0,0,
de,75,Paradiso,30,0,0,0,1,
li,75,Paradiso,30,0,0,0,1,
occhi,75,Paradiso,30,0,0,0,0,
miei,75,Paradiso,30,1,0,0,1,ei
anche,76,Paradiso,30,0,0,0,0,
soggiunse,76,Paradiso,30,0,0,0,0,
il,76,Paradiso,30,0,1,0,0,
fiume,76,Paradiso,30,0,0,0,0,
e,76,Paradiso,30,0,0,0,1,
li,76,Paradiso,30,0,0,0,1,
topazi,76,Paradiso,30,1,0,0,0,azi
ch'entrano,77,Paradiso,30,0,0,0,0,
ed,77,Paradiso,30,0,0,0,1,
escono,77,Paradiso,30,0,0,0,0,
e,77,Paradiso,30,0,0,0,1,
'l,77,Paradiso,30,0,0,0,1,
rider,77,Paradiso,30,0,0,0,0,
de,77,Paradiso,30,0,0,0,1,
l'erbe,77,Paradiso,30,1,0,0,0,erbe
son,78,Paradiso,30,0,0,0,1,
di,78,Paradiso,30,0,0,0,1,
lor,78,Paradiso,30,0,0,0,0,
vero,78,Paradiso,30,0,0,0,0,
umbriferi,78,Paradiso,30,0,0,0,0,
prefazi,78,Paradiso,30,1,0,0,0,azi
non,79,Paradiso,30,0,0,0,0,
che,79,Paradiso,30,0,0,0,1,
da,79,Paradiso,30,0,0,0,1,
sé,79,Paradiso,30,0,0,0,0,
sian,79,Paradiso,30,0,0,0,0,
queste,79,Paradiso,30,0,0,0,1,
cose,79,Paradiso,30,0,0,0,0,
acerbe,79,Paradiso,30,1,0,0,0,erbe
ma,80,Paradiso,30,0,0,0,1,
è,80,Paradiso,30,0,0,0,1,
difetto,80,Paradiso,30,0,0,0,0,
da,80,Paradiso,30,0,0,0,1,
la,80,Paradiso,30,0,0,0,1,
parte,80,Paradiso,30,0,0,0,1,
tua,80,Paradiso,30,1,0,0,1,ua
che,81,Paradiso,30,0,0,0,1,
non,81,Paradiso,30,0,0,0,1,
hai,81,Paradiso,30,0,0,0,1,
viste,81,Paradiso,30,0,0,0,0,
ancor,81,Paradiso,30,0,0,0,1,
tanto,81,Paradiso,30,0,0,0,1,
superbe,81,Paradiso,30,0,0,1,0,
non,82,Paradiso,30,0,0,0,0,
è,82,Paradiso,30,0,0,0,1,
fantin,82,Paradiso,30,0,0,0,0,
che,82,Paradiso,30,0,0,0,1,
sì,82,Paradiso,30,0,0,0,1,
sùbito,82,Paradiso,30,0,0,0,0,
rua,82,Paradiso,30,1,0,0,0,ua
col,83,Paradiso,30,0,0,0,1,
volto,83,Paradiso,30,0,0,0,0,
verso,83,Paradiso,30,0,0,0,1,
il,83,Paradiso,30,0,0,0,1,
latte,83,Paradiso,30,0,0,0,0,
se,83,Paradiso,30,0,0,0,1,
si,83,Paradiso,30,0,0,0,1,
svegli,83,Paradiso,30,1,0,0,0,egli
molto,84,Paradiso,30,0,0,0,1,
tardato,84,Paradiso,30,0,0,0,0,
da,84,Paradiso,30,0,0,0,1,
l'usanza,84,Paradiso,30,0,0,0,0,
sua,84,Paradiso,30,1,0,0,1,ua
come,85,Paradiso,30,0,0,0,1,
fec',85,Paradiso,30,0,0,0,0,
io,85,Paradiso,30,0,0,0,1,
per,85,Paradiso,30,0,0,0,1,
far,85,Paradiso,30,0,0,0,0,
migliori,85,Paradiso,30,0,0,0,0,
spegli,85,Paradiso,30,1,0,0,0,egli
ancor,86,Paradiso,30,0,0,0,1,
de,86,Paradiso,30,0,0,0,1,
li,86,Paradiso,30,0,0,0,1,
occhi,86,Paradiso,30,0,0,0,0,
chinandomi,86,Paradiso,30,0,0,0,0,
a,86,Paradiso,30,0,0,0,1,
l'onda,86,Paradiso,30,1,0,0,0,onda
che,87,Paradiso,30,0,0,0,1,
si,87,Paradiso,30,0,0,0,1,
deriva,87,Paradiso,30,0,0,0,0,
perché,87,Paradiso,30,0,0,0,1,
vi,87,Paradiso,30,0,0,0,1,
s'immegli,87,Paradiso,30,1,0,0,0,egli
e,88,Paradiso,30,0,0,0,1,
sì,88,Paradiso,30,0,0,0,1,
come,88,Paradiso,30,0,0,0,1,
di,88,Paradiso,30,0,0,0,1,
lei,88,Paradiso,30,0,0,0,1,
bevve,88,Paradiso,30,0,0,0,0,
la,88,Paradiso,30,0,0,0,1,
gronda,88,Paradiso,30,1,0,0,0,onda
de,89,Paradiso,30,0,0,0,1,
le,89,Paradiso,30,0,0,0,1,
palpebre,89,Paradiso,30,0,0,0,0,
mie,89,Paradiso,30,0,0,0,1,
così,89,Paradiso,30,0,0,0,1,
mi,89,Paradiso,30,0,0,0,1,
parve,89,Paradiso,30,1,0,0,0,arve
di,90,Paradiso,30,0,0,0,1,
sua,90,Paradiso,30,0,0,0,1,
lunghezza,90,Paradiso,30,0,0,0,0,
divenuta,90,Paradiso,30,0,0,0,0,
tonda,90,Paradiso,30,1,0,0,0,onda
poi,91,Paradiso,30,0,0,0,0,
come,91,Paradiso,30,0,0,0,1,
gente,91,Paradiso,30,0,0,0,1,
stata,91,Paradiso,30,0,0,0,1,
sotto,91,Paradiso,30,0,0,0,1,
larve,91,Paradiso,30,1,0,0,0,arve
che,92,Paradiso,30,0,0,0,1,
pare,92,Paradiso,30,0,0,0,0,
altro,92,Paradiso,30,0,0,0,1,
che,92,Paradiso,30,0,0,0,1,
prima,92,Paradiso,30,0,0,0,1,
se,92,Paradiso,30,0,0,0,1,
si,92,Paradiso,30,0,0,0,1,
sveste,92,Paradiso,30,1,0,0,0,este
la,93,Paradiso,30,0,0,0,1,
sembianza,93,Paradiso,30,0,0,0,0,
non,93,Paradiso,30,0,0,0,1,
süa,93,Paradiso,30,0,0,0,0,
in,93,Paradiso,30,0,0,0,1,
che,93,Paradiso,30,0,0,0,1,
disparve,93,Paradiso,30,1,0,0,0,arve
così,94,Paradiso,30,0,0,0,1,
mi,94,Paradiso,30,0,0,0,1,
si,94,Paradiso,30,0,0,0,1,
cambiaro,94,Paradiso,30,0,0,0,0,
in,94,Paradiso,30,0,0,0,1,
maggior,94,Paradiso,30,0,0,0,1,
feste,94,Paradiso,30,1,0,0,0,este
li,95,Paradiso,30,0,0,0,1,
fiori,95,Paradiso,30,0,0,0,0,
e,95,Paradiso,30,0,0,0,1,
le,95,Paradiso,30,0,0,0,1,
faville,95,Paradiso,30,0,0,0,0,
sì,95,Paradiso,30,0,0,0,1,
ch'io,95,Paradiso,30,0,0,0,1,
vidi,95,Paradiso,30,1,0,0,0,idi
ambo,96,Paradiso,30,0,0,0,0,
le,96,Paradiso,30,0,0,0,1,
corti,96,Paradiso,30,0,0,0,0,
del,96,Paradiso,30,0,0,0,1,
ciel,96,Paradiso,30,0,0,0,0,
manifeste,96,Paradiso,30,1,0,0,0,este
o,97,Paradiso,30,0,0,0,0,
isplendor,97,Paradiso,30,0,0,0,0,
di,97,Paradiso,30,0,0,0,1,
dio,97,Paradiso,30,0,0,0,0,
per,97,Paradiso,30,0,0,0,1,
cu',97,Paradiso,30,0,0,0,0,
io,97,Paradiso,30,0,0,0,1,
vidi,97,Paradiso,30,1,0,0,0,idi
l'alto,98,Paradiso,30,0,0,0,0,
trïunfo,98,Paradiso,30,0,0,0,0,
del,98,Paradiso,30,0,0,0,1,
regno,98,Paradiso,30,0,0,0,0,
verace,98,Paradiso,30,1,0,0,0,ace
dammi,99,Paradiso,30,0,0,0,0,
virtù,99,Paradiso,30,0,0,0,0,
a,99,Paradiso,30,0,0,0,1,
dir,99,Paradiso,30,0,0,0,0,
com'ïo,99,Paradiso,30,0,0,0,0,
il,99,Paradiso,30,0,0,0,1,
vidi,99,Paradiso,30,1,0,0,0,idi
lume,100,Paradiso,30,0,0,0,0,
è,100,Paradiso,30,0,0,0,1,
là,100,Paradiso,30,0,0,0,1,
sù,100,Paradiso,30,0,0,0,0,
che,100,Paradiso,30,0,0,0,1,
visibile,100,Paradiso,30,0,0,0,0,
face,100,Paradiso,30,1,0,0,0,ace
lo,101,Paradiso,30,0,0,0,1,
creatore,101,Paradiso,30,0,0,0,0,
a,101,Paradiso,30,0,0,0,1,
quella,101,Paradiso,30,0,0,0,1,
creatura,101,Paradiso,30,1,0,0,0,ura
che,102,Paradiso,30,0,0,0,1,
solo,102,Paradiso,30,0,0,0,1,
in,102,Paradiso,30,0,0,0,1,
lui,102,Paradiso,30,0,0,0,1,
vedere,102,Paradiso,30,0,0,0,0,
ha,102,Paradiso,30,0,0,0,1,
la,102,Paradiso,30,0,0,0,1,
sua,102,Paradiso,30,0,0,0,1,
pace,102,Paradiso,30,1,0,0,0,ace
e',103,Paradiso,30,0,0,0,0,
si,103,Paradiso,30,0,0,0,1,
distende,103,Paradiso,30,0,0,0,0,
in,103,Paradiso,30,0,0,0,1,
circular,103,Paradiso,30,0,0,0,0,
figura,103,Paradiso,30,1,0,0,0,ura
in,104,Paradiso,30,0,0,0,1,
tanto,104,Paradiso,30,0,0,0,1,
che,104,Paradiso,30,0,0,0,1,
la,104,Paradiso,30,0,0,0,1,
sua,104,Paradiso,30,0,0,0,1,
circunferenza,104,Paradiso,30,1,0,0,0,enza
sarebbe,105,Paradiso,30,0,0,0,1,
al,105,Paradiso,30,0,0,0,1,
sol,105,Paradiso,30,0,0,0,0,
troppo,105,Paradiso,30,0,0,0,1,
larga,105,Paradiso,30,0,0,0,0,
cintura,105,Paradiso,30,1,0,0,0,ura
fassi,106,Paradiso,30,0,0,0,0,
di,106,Paradiso,30,0,0,0,1,
raggio,106,Paradiso,30,0,0,0,0,
tutta,106,Paradiso,30,0,0,0,1,
sua,106,Paradiso,30,0,0,0,1,
parvenza,106,Paradiso,30,1,0,0,0,enza
reflesso,107,Paradiso,30,0,0,0,0,
al,107,Paradiso,30,0,0,0,1,
sommo,107,Paradiso,30,0,0,0,0,
del,107,Paradiso,30,0,0,0,1,
mobile,107,Paradiso,30,0,0,0,0,
primo,107,Paradiso,30,1,0,0,1,imo
che,108,Paradiso,30,0,0,0,1,
prende,108,Paradiso,30,0,0,0,0,
quindi,108,Paradiso,30,0,0,0,1,
vivere,108,Paradiso,30,0,0,0,0,
e,108,Paradiso,30,0,0,0,1,
potenza,108,Paradiso,30,1,0,0,0,enza
e,109,Paradiso,30,0,0,0,0,
come,109,Paradiso,30,0,0,0,1,
clivo,109,Paradiso,30,0,0,0,0,
in,109,Paradiso,30,0,0,0,1,
acqua,109,Paradiso,30,0,0,0,0,
di,109,Paradiso,30,0,0,0,1,
suo,109,Paradiso,30,0,0,0,1,
imo,109,Paradiso,30,1,0,0,0,mo
si,110,Paradiso,30,0,0,0,1,
specchia,110,Paradiso,30,0,0,0,0,
quasi,110,Paradiso,30,0,0,0,1,
